127.0.0.1 - - [04/Dec/2019:08:54:17 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:04 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:29:47 +0530] "GET /BloodBank/test/donor_add_process.jsp?txtDonorName=a&txtBloodGrp=O-ve&txtgender=Male&age=19&txtPhone=&txtHeight=&txtWeight= HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 200 1946
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:30:52 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 200 1946
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:01 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:14 +0530] "GET /BloodBank/test/donor_add_process.jsp?txtDonorName=a&txtBloodGrp=O-ve&txtgender=Male&age=25&txtPhone=&txtHeight=&txtWeight= HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:20 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:31:21 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:02 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:30 +0530] "GET /BloodBank/test/donor_add_process.jsp?txtDonorName=abi&txtBloodGrp=O-ve&txtgender=Male&age=20&txtPhone=&txtHeight=&txtWeight= HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:33:46 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/images/logo2.jpg HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/images/footer-bg.png HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.countdown.min.js HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/circle-progress.min.js HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.countTo.min.js HTTP/1.1" 404 1029
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/jquery.barfiller.js HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:50:39 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/table.jsp HTTP/1.1" 200 8265
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/includes/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/css/swiper.min.css HTTP/1.1" 404 1017
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/css/bootstrap.min.css HTTP/1.1" 404 1023
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/style.css HTTP/1.1" 404 999
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/js/custom.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/js/jquery.js HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/images/logo.png HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/js/jquery.collapsible.min.js HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [04/Dec/2019:11:51:39 +0530] "GET /BloodBank/test/js/swiper.min.js HTTP/1.1" 404 1013
